CustomerID,Age,Gender,ContractType,MonthlyCharges,TotalCharges,TechSupport,InternetService,Tenure,PaperlessBilling,PaymentMethod,Churn,average_monthly_charges,customer_lifetime_value
260,33,Female,One year,69.65,2727.33,Yes,No,49,Yes,Debit card,No,55.659795918367344,3412.8500000000004
261,46,Female,Two year,47.7,7564.62,No,No,31,No,Cash,No,244.02,1478.7
262,20,Female,Month-to-month,73.49,207.29,No,DSL,44,No,Credit card,No,4.7111363636363635,3233.56
263,37,Male,Month-to-month,54.85,2857.75,Yes,No,59,Yes,Cash,Yes,48.436440677966104,3236.15
264,53,Female,Month-to-month,33.21,1143.58,No,No,23,Yes,Cash,No,49.72086956521739,763.83
265,36,Male,One year,46.59,1100.3,Yes,DSL,68,Yes,Debit card,No,16.180882352941175,3168.1200000000003
266,43,Female,Month-to-month,63.84,6541.89,No,DSL,42,Yes,UPI,No,155.7592857142857,2681.28
267,20,Male,Month-to-month,23.03,7355.11,Yes,DSL,42,No,Debit card,No,175.12166666666667,967.26
268,36,Female,Month-to-month,97.06,6244.29,Yes,Fiber optic,13,Yes,Debit card,No,480.33,1261.78
269,37,Female,One year,82.18,7815.26,No,DSL,1,No,Credit card,Yes,7815.26,82.18
270,49,Male,Month-to-month,80.14,1809.0,No,Fiber optic,53,No,Debit card,No,34.132075471698116,4247.42
271,24,Female,One year,74.6,1212.32,Yes,Fiber optic,40,Yes,Credit card,No,30.308,2984.0
272,69,Female,Month-to-month,79.03,4213.56,Yes,No,46,No,Internet Banking,No,91.59913043478262,3635.38
273,58,Female,Month-to-month,113.47,6649.4,Yes,Fiber optic,22,Yes,Credit card,No,302.24545454545455,2496.34
274,50,Male,Month-to-month,20.86,414.73,Yes,No,52,Yes,Debit card,No,7.975576923076924,1084.72
275,57,Female,One year,24.78,7964.97,No,Fiber optic,28,No,Internet Banking,No,284.4632142857143,693.84
276,56,Male,One year,39.15,4857.74,No,DSL,53,Yes,Internet Banking,No,91.6554716981132,2074.95
277,35,Female,Month-to-month,36.73,7833.64,No,No,63,Yes,UPI,No,124.34349206349206,2313.99
278,57,Female,Two year,38.12,2984.14,Yes,Fiber optic,17,Yes,Debit card,No,175.53764705882352,648.04
279,18,Male,One year,87.19,3718.39,No,No,64,No,Cash,No,58.09984375,5580.16
280,28,Female,One year,65.95,6043.66,Yes,DSL,6,No,Debit card,No,1007.2766666666666,395.70000000000005
281,45,Female,Month-to-month,119.18,6362.33,Yes,Fiber optic,14,Yes,Cash,No,454.45214285714286,1668.52
282,42,Male,Two year,42.69,1940.96,No,Fiber optic,17,Yes,UPI,No,114.17411764705882,725.73
283,67,Female,Month-to-month,51.08,7445.43,No,DSL,38,No,Debit card,No,195.93236842105264,1941.04
284,40,Male,One year,118.42,6952.64,Yes,Fiber optic,69,No,UPI,No,100.76289855072464,8170.9800000000005
285,48,Male,One year,103.18,243.82,Yes,Fiber optic,13,Yes,Cash,No,18.755384615384614,1341.3400000000001
286,47,Male,Month-to-month,66.98,1115.69,No,No,53,No,Credit card,Yes,21.05075471698113,3549.94
287,59,Female,Month-to-month,75.46,4019.17,Yes,Fiber optic,9,Yes,Debit card,No,446.57444444444445,679.14
288,52,Male,Two year,104.32,3741.55,No,DSL,44,Yes,Internet Banking,No,85.03522727272728,4590.08
289,24,Male,Two year,68.1,5696.29,No,Fiber optic,26,Yes,Internet Banking,No,219.08807692307693,1770.6
290,33,Female,One year,40.6,808.72,Yes,No,19,No,UPI,Yes,42.56421052631579,771.4
291,43,Male,Two year,102.84,5194.36,Yes,Fiber optic,48,No,Credit card,No,108.21583333333332,4936.32
292,65,Female,Two year,73.78,4969.32,Yes,No,30,No,Internet Banking,No,165.64399999999998,2213.4
293,69,Female,One year,35.3,1945.59,Yes,Fiber optic,32,Yes,Internet Banking,No,60.7996875,1129.6
294,66,Female,One year,70.56,4384.91,Yes,No,69,No,Debit card,No,63.54942028985507,4868.64
295,19,Female,One year,61.32,1855.44,No,No,11,No,Internet Banking,Yes,168.67636363636365,674.52
296,18,Male,One year,107.68,1260.69,No,Fiber optic,26,Yes,Cash,No,48.488076923076925,2799.6800000000003
297,65,Male,Month-to-month,32.61,4627.77,No,DSL,26,No,UPI,No,177.99115384615385,847.86
298,29,Male,One year,107.52,7822.05,No,DSL,17,Yes,Internet Banking,No,460.1205882352941,1827.84
299,22,Male,One year,71.22,1971.77,Yes,Fiber optic,44,Yes,Debit card,Yes,44.812954545454545,3133.68
300,54,Male,One year,60.44,2907.16,No,Fiber optic,23,No,Cash,No,126.3982608695652,1390.12
301,49,Female,Two year,36.2,2126.93,Yes,Fiber optic,25,No,Internet Banking,No,85.07719999999999,905.0000000000001
302,26,Male,One year,90.08,2205.03,Yes,Fiber optic,37,Yes,UPI,No,59.59540540540541,3332.96
303,58,Male,Month-to-month,112.68,3293.12,Yes,Fiber optic,65,No,UPI,No,50.663384615384615,7324.200000000001
304,52,Male,Month-to-month,57.54,5644.66,Yes,DSL,2,No,UPI,No,2822.33,115.08
305,36,Female,One year,44.16,406.56,Yes,No,32,No,Internet Banking,No,12.705,1413.12
306,65,Female,Month-to-month,75.49,7661.28,No,No,55,Yes,Cash,No,139.296,4151.95
307,33,Male,Two year,99.62,465.61,Yes,DSL,50,Yes,Credit card,No,9.3122,4981.0
308,20,Female,One year,20.38,7061.9,Yes,DSL,65,No,UPI,No,108.64461538461538,1324.7
309,37,Male,Month-to-month,83.14,7165.59,No,No,32,Yes,Cash,No,223.9246875,2660.48
310,41,Male,Month-to-month,79.65,4243.46,No,DSL,37,No,Debit card,Yes,114.68810810810811,2947.05
311,50,Female,One year,51.82,1182.27,No,Fiber optic,13,No,Debit card,Yes,90.94384615384615,673.66
312,41,Female,Month-to-month,65.14,4564.65,Yes,DSL,54,No,Cash,No,84.53055555555555,3517.56
313,69,Male,One year,44.7,5066.19,Yes,DSL,3,No,Debit card,No,1688.7299999999998,134.10000000000002
314,28,Male,Month-to-month,98.99,6876.3,Yes,DSL,42,Yes,Debit card,Yes,163.7214285714286,4157.58
315,66,Female,Two year,83.45,4452.07,Yes,DSL,40,No,UPI,No,111.30175,3338.0
316,25,Male,Month-to-month,73.27,3344.6,No,No,66,Yes,Internet Banking,No,50.67575757575757,4835.82
317,53,Female,Month-to-month,59.25,6722.5,No,No,60,Yes,Internet Banking,No,112.04166666666667,3555.0
318,55,Male,One year,49.14,7849.52,No,No,11,No,Internet Banking,No,713.5927272727273,540.54
319,57,Female,Month-to-month,102.27,5196.32,No,No,1,No,Internet Banking,No,5196.32,102.27
320,37,Male,One year,65.14,7007.66,No,Fiber optic,26,Yes,Cash,No,269.5253846153846,1693.64
321,52,Male,Two year,70.14,4830.01,No,Fiber optic,42,No,UPI,No,115.0002380952381,2945.88
322,65,Female,One year,72.08,5549.33,Yes,No,62,No,Cash,No,89.50532258064516,4468.96
323,42,Male,One year,64.84,5536.52,Yes,No,61,Yes,Debit card,No,90.76262295081968,3955.2400000000002
324,52,Male,Month-to-month,45.61,5667.82,No,No,62,Yes,UPI,No,91.41645161290322,2827.82
325,42,Female,Two year,32.03,2636.01,No,DSL,12,Yes,Credit card,No,219.66750000000002,384.36
326,46,Male,One year,29.85,4647.73,No,Fiber optic,27,No,Internet Banking,No,172.13814814814813,805.95
327,35,Male,Month-to-month,95.75,,No,Fiber optic,67,No,Debit card,No,71.54731343283582,6415.25
328,63,Male,Month-to-month,42.35,2589.07,Yes,DSL,28,Yes,Internet Banking,No,92.46678571428572,1185.8
329,35,Female,One year,25.57,2863.83,Yes,DSL,66,Yes,Internet Banking,No,43.391363636363636,1687.6200000000001
330,19,Female,Month-to-month,99.75,6121.75,Yes,DSL,28,No,Internet Banking,Yes,218.63392857142858,2793.0
331,52,Female,One year,35.41,4703.52,No,Fiber optic,21,Yes,Credit card,No,223.97714285714287,743.6099999999999
332,33,Male,One year,82.51,1278.77,No,DSL,7,Yes,Debit card,No,182.68142857142857,577.57
333,58,Male,One year,53.86,6717.33,No,DSL,14,No,Internet Banking,No,479.8092857142857,754.04
334,53,Male,Two year,32.65,7076.6,Yes,DSL,39,Yes,Internet Banking,No,181.45128205128205,1273.35
335,50,Male,One year,61.45,3782.52,Yes,No,62,No,UPI,No,61.00838709677419,3809.9
336,21,Female,Month-to-month,21.48,1750.37,Yes,DSL,12,Yes,Internet Banking,No,145.86416666666665,257.76
337,50,Male,Two year,104.1,7586.09,No,No,38,No,UPI,No,199.63394736842105,3955.7999999999997
338,31,Male,Month-to-month,71.35,7069.93,Yes,Fiber optic,58,No,Debit card,Yes,121.89534482758621,4138.299999999999
339,38,Male,Two year,33.92,2030.62,Yes,Fiber optic,56,Yes,Debit card,No,36.26107142857143,1899.52
340,65,Female,Two year,43.7,855.19,No,Fiber optic,39,Yes,Debit card,No,21.92794871794872,1704.3000000000002
341,37,Male,Two year,64.8,3581.16,Yes,No,4,Yes,UPI,No,895.29,259.2
342,25,Male,Two year,38.89,5443.54,No,DSL,48,No,Credit card,No,113.40708333333333,1866.72
343,24,Male,Month-to-month,46.86,1485.57,No,Fiber optic,7,Yes,Credit card,No,212.2242857142857,328.02
344,20,Male,One year,73.44,4154.38,No,DSL,60,No,Internet Banking,No,69.23966666666666,4406.4
345,34,Male,Month-to-month,103.26,3460.78,Yes,No,40,Yes,Debit card,No,86.51950000000001,4130.400000000001
346,50,Female,One year,60.18,7135.35,Yes,Fiber optic,8,No,Cash,No,891.91875,481.44
347,65,Male,Month-to-month,91.7,3493.58,No,DSL,58,Yes,Internet Banking,No,60.23413793103448,5318.6
348,29,Male,Two year,107.67,4316.83,Yes,DSL,57,No,Credit card,No,75.7338596491228,6137.1900000000005
349,68,Male,Two year,41.63,7646.76,No,Fiber optic,35,No,Credit card,No,218.47885714285715,1457.0500000000002
350,39,Male,One year,100.72,2467.56,Yes,DSL,13,No,Debit card,Yes,189.81230769230768,1309.36
351,39,Male,One year,95.74,2383.03,No,No,39,No,UPI,Yes,61.10333333333334,3733.8599999999997
352,63,Male,Month-to-month,55.69,6416.8,No,Fiber optic,21,No,Internet Banking,No,305.56190476190477,1169.49
353,47,Male,One year,118.95,2292.56,Yes,Fiber optic,47,No,UPI,No,48.77787234042553,5590.650000000001
354,55,Male,Month-to-month,46.26,6671.74,No,Fiber optic,2,Yes,Credit card,Yes,3335.87,92.52
355,55,Male,One year,45.48,854.73,No,Fiber optic,44,No,Debit card,No,19.42568181818182,2001.12
356,62,Male,One year,97.23,978.96,No,No,30,Yes,Credit card,No,32.632,2916.9
357,68,Female,One year,63.47,7220.45,No,No,55,Yes,Debit card,No,131.2809090909091,3490.85
358,25,Female,Two year,53.08,4372.42,No,DSL,40,Yes,Cash,No,109.3105,2123.2
359,44,Female,Two year,37.87,5778.63,Yes,No,24,Yes,UPI,Yes,240.77625,908.8799999999999
360,44,Female,Month-to-month,96.53,1879.78,Yes,DSL,42,Yes,Internet Banking,Yes,44.75666666666667,4054.26
361,51,Male,One year,98.63,1413.57,No,DSL,28,Yes,Debit card,Yes,50.48464285714285,2761.64
362,38,Female,Month-to-month,76.66,6696.14,Yes,Fiber optic,51,Yes,Cash,No,131.29686274509805,3909.66
363,47,Female,One year,115.73,2933.12,No,DSL,22,No,Cash,No,133.32363636363635,2546.06
364,50,Male,Two year,51.82,3694.76,No,Fiber optic,8,Yes,UPI,No,461.845,414.56
365,45,Female,Two year,41.96,320.98,No,DSL,14,Yes,Debit card,No,22.927142857142858,587.44
366,64,Female,One year,87.75,3148.46,No,No,45,No,Internet Banking,No,69.96577777777777,3948.75
367,50,Male,One year,95.84,6186.46,No,Fiber optic,38,No,Internet Banking,No,162.80157894736843,3641.92
368,22,Male,Two year,42.49,6588.07,Yes,DSL,32,Yes,Internet Banking,No,205.8771875,1359.68
369,65,Male,Two year,27.66,5620.16,Yes,No,62,No,Credit card,No,90.64774193548386,1714.92
370,36,Female,Month-to-month,101.05,5568.22,Yes,No,67,Yes,Credit card,No,83.10776119402985,6770.349999999999
371,21,Female,Two year,117.65,4099.29,Yes,Fiber optic,61,No,Debit card,No,67.20147540983606,7176.650000000001
372,52,Male,One year,84.47,4352.8,Yes,Fiber optic,13,Yes,Internet Banking,No,334.83076923076925,1098.11
373,66,Male,Month-to-month,47.79,5966.79,Yes,Fiber optic,47,No,Cash,No,126.95297872340426,2246.13
374,34,Female,One year,119.67,2053.68,No,DSL,54,Yes,Internet Banking,No,38.03111111111111,6462.18
375,61,Male,Month-to-month,109.33,1928.98,Yes,Fiber optic,71,No,Debit card,Yes,27.1687323943662,7762.43
376,45,Female,One year,71.34,7604.41,No,No,52,Yes,Internet Banking,No,146.23865384615385,3709.6800000000003
377,47,Male,Two year,102.53,318.75,No,No,25,No,UPI,No,12.75,2563.25
378,46,Male,One year,101.58,1201.78,Yes,Fiber optic,23,No,Internet Banking,No,52.251304347826085,2336.34
379,63,Female,Month-to-month,113.48,4605.63,Yes,Fiber optic,30,No,Cash,No,153.52100000000002,3404.4
380,23,Male,One year,104.09,5928.9,No,No,11,No,Debit card,No,538.9909090909091,1144.99
381,52,Male,Month-to-month,84.37,4349.34,No,DSL,35,No,Debit card,Yes,124.26685714285715,2952.9500000000003
382,58,Male,One year,80.93,2905.01,No,No,27,Yes,Cash,No,107.59296296296297,2185.11
383,54,Female,Two year,66.74,7826.01,No,No,67,Yes,Debit card,No,116.80611940298508,4471.58
384,41,Male,Two year,82.65,5660.44,No,No,47,Yes,Internet Banking,No,120.43489361702127,3884.55
385,46,Male,One year,99.52,6667.99,Yes,Fiber optic,50,No,Debit card,No,133.3598,4976.0
386,66,Male,One year,116.9,417.95,Yes,DSL,8,No,Internet Banking,No,52.24375,935.2
387,63,Male,One year,66.73,1963.77,No,DSL,55,No,Debit card,No,35.70490909090909,3670.15
388,48,Male,Month-to-month,77.37,3055.95,No,Fiber optic,42,Yes,Internet Banking,Yes,72.76071428571429,3249.54
389,52,Male,One year,64.48,1542.55,No,No,67,Yes,Internet Banking,No,23.023134328358207,4320.16
390,50,Female,One year,86.85,675.9,No,Fiber optic,20,Yes,Cash,No,33.795,1737.0
391,69,Female,Month-to-month,82.99,1878.22,No,Fiber optic,45,No,Cash,No,41.73822222222222,3734.5499999999997
392,38,Male,Two year,21.78,4315.72,No,DSL,35,No,Credit card,No,123.30628571428572,762.3000000000001
393,49,Female,One year,74.12,5596.39,No,DSL,20,No,Cash,Yes,279.8195,1482.4
394,40,Female,One year,28.85,6214.77,No,Fiber optic,24,Yes,Internet Banking,Yes,258.94875,692.4000000000001
395,50,Male,Two year,22.64,439.2,Yes,Fiber optic,57,No,Internet Banking,No,7.705263157894737,1290.48
396,20,Female,Two year,99.12,3481.09,No,DSL,55,No,Debit card,Yes,63.292545454545454,5451.6
397,35,Female,Month-to-month,45.86,1065.47,No,DSL,9,No,Debit card,No,118.38555555555556,412.74
398,42,Female,One year,54.07,3506.48,Yes,No,16,Yes,Credit card,No,219.155,865.12
399,59,Female,One year,26.41,3528.41,No,Fiber optic,55,Yes,Internet Banking,No,64.15290909090909,1452.55
400,48,Female,Month-to-month,37.95,4035.87,No,No,58,Yes,Credit card,No,69.58396551724138,2201.1000000000004
401,20,Female,Two year,96.56,7153.36,No,No,64,No,Internet Banking,Yes,111.77125,6179.84
402,57,Female,Month-to-month,69.35,6460.25,No,No,49,No,Cash,No,131.84183673469389,3398.1499999999996
403,63,Female,Two year,108.07,5130.09,Yes,DSL,29,Yes,Debit card,No,176.8996551724138,3134.0299999999997
404,41,Male,Month-to-month,59.72,7094.72,No,No,7,No,Credit card,No,1013.5314285714286,418.03999999999996
405,67,Male,Two year,46.87,5459.9,No,DSL,69,No,UPI,No,79.12898550724637,3234.0299999999997
406,49,Female,Month-to-month,54.76,6568.95,No,DSL,2,No,Internet Banking,Yes,3284.475,109.52
407,64,Female,Two year,91.28,4553.85,Yes,DSL,33,Yes,Cash,No,137.99545454545455,3012.2400000000002
408,39,Male,Two year,75.5,4249.22,No,Fiber optic,48,Yes,UPI,No,88.52541666666667,3624.0
409,40,Female,Two year,110.42,5820.37,No,No,37,Yes,Cash,No,157.30729729729728,4085.54
410,19,Female,Two year,80.22,255.55,Yes,DSL,30,No,Cash,Yes,8.518333333333334,2406.6
411,44,Male,Two year,69.3,5553.98,Yes,Fiber optic,41,Yes,Internet Banking,No,135.46292682926827,2841.2999999999997
412,59,Male,One year,98.58,7482.69,Yes,Fiber optic,4,Yes,Cash,No,1870.6725,394.32
413,19,Male,Two year,114.75,5740.14,Yes,Fiber optic,39,Yes,Credit card,No,147.18307692307692,4475.25
414,43,Female,One year,55.58,390.67,No,DSL,24,Yes,UPI,Yes,16.277916666666666,1333.92
415,34,Female,Two year,44.99,3085.3,Yes,DSL,50,Yes,Cash,No,61.706,2249.5
416,57,Male,One year,81.62,6495.69,Yes,DSL,37,No,Cash,No,175.55918918918917,3019.94
417,50,Male,One year,69.89,7673.01,Yes,Fiber optic,53,No,Debit card,No,144.77377358490565,3704.17
418,26,Female,Month-to-month,118.92,3024.29,No,DSL,25,No,Debit card,Yes,120.9716,2973.0
419,60,Male,Two year,66.24,6745.43,Yes,No,31,No,Credit card,No,217.59451612903226,2053.44
420,65,Female,Month-to-month,27.43,6924.1,No,DSL,38,No,Debit card,No,182.21315789473684,1042.34
421,56,Female,Month-to-month,117.74,1073.96,No,DSL,58,No,Cash,No,18.516551724137933,6828.92
422,46,Male,Two year,104.36,6781.73,Yes,No,53,Yes,Cash,No,127.95716981132075,5531.08
423,59,Male,Month-to-month,37.83,2661.57,No,DSL,50,No,UPI,No,53.2314,1891.5
424,43,Female,Two year,110.46,4786.58,Yes,DSL,4,No,Debit card,No,1196.645,441.84
425,52,Male,Month-to-month,54.07,4357.8,Yes,DSL,52,No,Internet Banking,No,83.80384615384615,2811.64
426,67,Male,Two year,57.71,5338.13,No,DSL,31,No,Debit card,No,172.19774193548386,1789.01
427,42,Male,Two year,110.64,5949.67,No,Fiber optic,14,No,Cash,No,424.9764285714286,1548.96
428,41,Male,Two year,73.01,3582.96,No,DSL,1,No,UPI,No,3582.96,73.01
429,30,Female,One year,33.78,7117.66,No,No,43,No,Debit card,No,165.52697674418604,1452.54
430,24,Female,Month-to-month,56.91,6495.04,Yes,No,59,No,UPI,No,110.08542372881355,3357.6899999999996
431,53,Female,One year,92.21,6304.83,No,Fiber optic,61,Yes,Debit card,Yes,103.35786885245902,5624.8099999999995
432,62,Female,Month-to-month,37.42,3720.15,No,DSL,41,No,Credit card,No,90.73536585365854,1534.22
433,37,Male,Month-to-month,79.02,396.83,No,No,18,No,Cash,No,22.04611111111111,1422.36
434,18,Male,Month-to-month,89.53,3988.83,No,Fiber optic,60,No,Cash,Yes,66.48049999999999,5371.8
435,25,Female,One year,54.39,7197.72,Yes,DSL,69,No,Internet Banking,No,104.31478260869565,3752.91
436,63,Female,Month-to-month,89.39,1604.56,Yes,Fiber optic,59,No,Cash,No,27.19593220338983,5274.01
437,33,Male,One year,108.42,7862.48,No,DSL,42,Yes,Internet Banking,No,187.20190476190476,4553.64
438,31,Female,Two year,67.21,6480.76,No,Fiber optic,36,Yes,Cash,No,180.0211111111111,2419.56
439,29,Female,Month-to-month,58.29,5707.66,Yes,Fiber optic,40,Yes,Debit card,No,142.6915,2331.6
440,68,Male,Month-to-month,45.12,5449.56,Yes,No,30,Yes,Debit card,No,181.65200000000002,1353.6
441,40,Female,Two year,80.42,4737.5,Yes,No,11,Yes,Credit card,No,430.6818181818182,884.62
442,32,Male,Two year,107.99,5793.3,Yes,Fiber optic,25,No,Debit card,No,231.732,2699.75
443,45,Male,Month-to-month,52.47,3433.05,No,DSL,45,Yes,UPI,No,76.29,2361.15
444,51,Female,Two year,59.62,6777.78,No,DSL,51,Yes,Debit card,No,132.89764705882354,3040.62
445,19,Male,One year,60.66,5601.13,Yes,DSL,43,Yes,Internet Banking,No,130.25883720930233,2608.3799999999997
446,49,Female,One year,76.08,6192.9,Yes,DSL,66,Yes,Credit card,No,93.83181818181818,5021.28
447,40,Male,Month-to-month,42.84,6360.65,No,DSL,47,No,UPI,No,135.33297872340424,2013.4800000000002
448,39,Female,One year,102.22,827.35,No,No,24,No,UPI,No,34.47291666666667,2453.2799999999997
449,68,Female,One year,49.56,539.56,Yes,Fiber optic,37,Yes,Cash,No,14.5827027027027,1833.72
450,42,Female,Month-to-month,90.54,6427.79,No,No,56,No,Internet Banking,No,114.78196428571428,5070.240000000001
451,39,Male,Two year,71.32,2149.13,Yes,DSL,46,No,Debit card,No,46.72021739130435,3280.72
452,39,Male,Month-to-month,78.59,4697.56,No,Fiber optic,28,No,Debit card,No,167.77,2200.52
453,66,Female,One year,37.96,3605.32,No,DSL,52,No,Cash,No,69.33307692307693,1973.92
454,69,Male,Month-to-month,93.5,274.11,Yes,DSL,15,Yes,Debit card,No,18.274,1402.5
455,59,Female,Month-to-month,38.86,418.22,No,Fiber optic,45,No,UPI,No,9.293777777777779,1748.7
456,23,Female,One year,31.35,6634.29,Yes,DSL,58,No,Debit card,No,114.38431034482758,1818.3000000000002
457,32,Male,One year,74.67,4900.65,No,No,67,Yes,Debit card,No,73.14402985074626,5002.89
458,60,Female,Month-to-month,90.93,4238.36,Yes,No,41,Yes,UPI,No,103.37463414634145,3728.13
459,54,Male,One year,25.0,7560.38,Yes,No,65,No,Internet Banking,No,116.31353846153846,1625.0
460,50,Female,One year,26.94,1467.61,Yes,DSL,40,Yes,Internet Banking,No,36.69025,1077.6000000000001
461,25,Male,One year,100.27,2137.97,No,No,5,Yes,UPI,No,427.59399999999994,501.34999999999997
462,61,Female,One year,100.9,6078.24,Yes,DSL,28,Yes,UPI,Yes,217.07999999999998,2825.2000000000003
463,61,Female,One year,44.53,6224.36,Yes,DSL,38,Yes,Credit card,No,163.79894736842104,1692.14
464,22,Male,One year,81.52,3298.69,No,No,18,No,Credit card,No,183.26055555555556,1467.36
465,56,Female,Two year,64.32,7612.73,No,No,37,Yes,Debit card,Yes,205.74945945945944,2379.8399999999997
466,21,Female,Month-to-month,83.27,7512.21,Yes,DSL,27,No,Debit card,No,278.23,2248.29
467,23,Male,One year,106.29,198.04,Yes,DSL,25,Yes,Credit card,No,7.9216,2657.25
468,62,Female,Month-to-month,27.99,1461.39,No,DSL,69,No,Debit card,No,21.179565217391307,1931.31
469,49,Male,Two year,97.8,6579.73,No,DSL,27,Yes,Internet Banking,No,243.69370370370368,2640.6
470,69,Female,One year,69.3,2748.21,No,No,54,Yes,Internet Banking,No,50.89277777777778,3742.2
471,47,Male,Month-to-month,76.41,854.16,Yes,DSL,7,Yes,Cash,No,122.02285714285713,534.87
472,64,Female,One year,85.39,6301.49,No,DSL,27,No,Credit card,No,233.3885185185185,2305.53
473,52,Female,One year,112.26,3691.21,Yes,DSL,59,No,Internet Banking,No,62.562881355932205,6623.34
474,57,Female,One year,25.67,,Yes,DSL,31,Yes,Cash,No,128.71129032258065,795.7700000000001
475,69,Male,One year,22.95,1572.32,Yes,DSL,68,Yes,UPI,No,23.12235294117647,1560.6
476,33,Male,One year,37.83,5321.07,No,Fiber optic,4,Yes,Internet Banking,Yes,1330.2675,151.32
477,30,Male,One year,118.64,4454.81,No,Fiber optic,18,No,Cash,No,247.48944444444447,2135.52
478,67,Male,One year,91.51,1732.72,No,Fiber optic,63,No,Debit card,No,27.503492063492065,5765.13
479,59,Female,Two year,81.46,2788.62,Yes,No,52,No,Cash,Yes,53.62730769230769,4235.92
480,47,Female,Two year,24.7,4815.35,Yes,DSL,63,No,Internet Banking,No,76.43412698412699,1556.1
481,36,Male,One year,107.91,7406.49,No,No,45,Yes,Debit card,No,164.58866666666665,4855.95
